"date_reported","type","ctar","id_ctar","distcode","commcode","known_cat1","source","no_patients"
2018-06-08,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-06-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-11,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-06-11,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-06-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-12,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-06-12,"transfer","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-06-12,"transfer","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-06-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-13,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-06-13,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-06-13,"new","Moramanga",8,"MG33314","MG33314092",0,"Moramanga",1
2018-06-13,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2018-06-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-15,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-06-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-18,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-06-19,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-06-20,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-06-20,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-06-21,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-06-22,"new","Moramanga",8,"MG31307","MG31307010",0,"Moramanga",1
2018-06-22,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",2
2018-06-23,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-06-23,"new","Moramanga",8,"MG33314","MG33314170",0,"Moramanga",1
2018-06-23,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2018-06-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-26,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-06-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-06-29,"new","Moramanga",8,"MG33314","MG33314293",0,"Moramanga",1
2018-06-30,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",2
2018-06-30,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-07-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-01,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-07-02,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-07-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-04,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-07-04,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-07-04,"transfer","Moramanga",8,NA,NA,0,"Moramanga",3
2018-07-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-07-06,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-07-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-07,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-07-07,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-07-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-07-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-09,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-07-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-07-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-07-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-12,"new","Moramanga",8,"MG33317","MG33317053",0,"Moramanga",1
2018-07-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-13,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-07-13,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-07-13,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2018-07-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-18,"new","Moramanga",8,"MG33314","MG33314091",0,"Moramanga",1
2018-07-19,"new","Moramanga",8,"MG33314","MG33314030",1,"Moramanga",4
2018-07-20,"new","Moramanga",8,"MG11101","MG11101001",0,"Moramanga",1
2018-07-21,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",2
2018-07-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-07-23,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-07-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-25,"new","Moramanga",8,"MG33314","MG33314330",0,"Moramanga",2
2018-07-26,"new","Moramanga",8,"MG11101","MG11101003",0,"Moramanga",1
2018-07-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-07-27,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-07-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-28,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-07-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-07-29,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-07-29,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-07-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-07-30,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-07-31,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2018-08-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-08-02,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-08-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-08-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-04,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-08-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-06,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-08-06,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2018-08-06,"transfer","Moramanga",8,NA,NA,0,"Moramanga",1
2018-08-07,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-08-07,"new","Moramanga",8,"MG33314","MG33314330",0,"Moramanga",1
2018-08-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-08,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-08-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-10,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-08-10,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2018-08-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-08-13,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-08-14,"new","Moramanga",8,"MG31306","MG31306252",0,"Moramanga",1
2018-08-15,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-08-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-08-16,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-08-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-08-19,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-08-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-20,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-08-20,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-08-20,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-08-21,"new","Moramanga",8,"MG33314","MG33314230",0,"Moramanga",1
2018-08-22,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-08-22,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-08-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-25,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-08-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-08-26,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-08-27,"new","Moramanga",8,"MG11117","MG11117190",0,"Moramanga",1
2018-08-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",10
2018-08-27,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-08-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",6
2018-08-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-29,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-08-29,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-08-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-08-30,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-08-31,"new","Moramanga",8,"MG31306","MG31306010",0,"Moramanga",1
2018-08-31,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",2
2018-09-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-03,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",3
2018-09-03,"new","Moramanga",8,"MG33314","MG33314130",0,"Moramanga",2
2018-09-03,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-09-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-09-06,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",2
2018-09-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-07,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-09-07,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-09-07,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-09-07,"new","Moramanga",8,"MG33314","MG33314170",0,"Moramanga",1
2018-09-07,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-09-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-09-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-12,"transfer","Moramanga",8,"MG11101","MG11101002",0,"Moramanga",1
2018-09-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-13,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-09-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-14,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",1
2018-09-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-15,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-09-15,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-09-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-17,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-09-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-18,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-09-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-20,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-09-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-21,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-09-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-23,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-09-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-25,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-09-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-09-27,"new","Moramanga",8,"MG11101","MG11101005",1,"Moramanga",1
2018-09-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-09-28,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2018-09-28,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-09-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-01,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-10-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-03,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-10-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-10-04,"new","Moramanga",8,"MG33317","MG33317012",0,"Moramanga",1
2018-10-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-10-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-10-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2018-10-08,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2018-10-08,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2018-10-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-09,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-10-09,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-10-09,"transfer","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-10-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-10,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2018-10-10,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-10-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",4
2018-10-11,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-10-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-12,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-10-12,"transfer","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-13,"new","Moramanga",8,"MG31306","MG31306172",0,"Moramanga",1
2018-10-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2018-10-16,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-10-16,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-10-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-17,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2018-10-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-10-18,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",2
2018-10-18,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",2
2018-10-19,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2018-10-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-10-20,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-10-22,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2018-10-22,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-10-22,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-10-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-10-23,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-10-23,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-10-23,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-10-24,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-10-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2018-10-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-27,"new","Moramanga",8,"MG33314","MG33314330",1,"Moramanga",4
2018-10-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-10-29,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2018-10-30,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-10-30,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-10-30,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-10-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-11-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-02,"new","Moramanga",8,"MG33314","MG33314330",1,"Moramanga",2
2018-11-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-03,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-11-03,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-11-05,"new","Moramanga",8,"MG33314","MG33314330",1,"Moramanga",2
2018-11-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-11-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",3
2018-11-06,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-11-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-11-07,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-11-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-11-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-11-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-11,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",3
2018-11-11,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-11-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-11-12,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-11-12,"transfer","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2018-11-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-11-14,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-11-14,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-11-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-11-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-11-22,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-11-23,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-11-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-27,"new","Moramanga",8,"MG33313","MG33313010",0,"Moramanga",2
2018-11-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-27,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-11-27,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-11-28,"new","Moramanga",8,"MG33312","MG33312011",0,"Moramanga",1
2018-11-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-11-28,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-11-28,"new","Moramanga",8,"MG33314","MG33314092",0,"Moramanga",1
2018-12-01,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",2
2018-12-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-02,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2018-12-04,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-12-05,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-12-05,"new","Moramanga",8,"MG33314","MG33314330",0,"Moramanga",1
2018-12-06,"new","Moramanga",8,"MG11115","MG11115091",0,"Moramanga",1
2018-12-06,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-06,"new","Moramanga",8,"MG33314","MG33314030",1,"Moramanga",1
2018-12-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-12-07,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",2
2018-12-09,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2018-12-10,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-12-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-12-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-14,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-12-14,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2018-12-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",7
2018-12-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-12-17,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-12-18,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2018-12-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-20,"new","Moramanga",8,"MG31307","MG31307010",0,"Moramanga",1
2018-12-20,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-12-21,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-21,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2018-12-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-12-22,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2018-12-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-12-24,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2018-12-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2018-12-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-28,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-28,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2018-12-29,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2018-12-29,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2018-12-31,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2018-12-31,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-01-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-01-02,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2019-01-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-03,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-01-03,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2019-01-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-04,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-01-05,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2019-01-05,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-01-07,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2019-01-07,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-01-07,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-01-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-09,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-01-10,"transfer","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-01-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-01-12,"new","Moramanga",8,"MG33314","MG33314050",1,"Moramanga",1
2019-01-12,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-01-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-14,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-01-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-01-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-01-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-01-18,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-01-19,"new","Moramanga",8,"MG11101","MG11101006",0,"Moramanga",1
2019-01-19,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-01-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-21,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
